img_path,label
dataset/Human Faces Dataset\AI-Generated Images\000438.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000439.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000440.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000441.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000442.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000443.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000444.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000445.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000446.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000447.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000448.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000449.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000450.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000451.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000452.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000453.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000454.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000455.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000456.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000457.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000458.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000459.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000460.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000461.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000462.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000463.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000464.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000465.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000466.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000467.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000468.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000469.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000470.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000471.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000472.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000473.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000474.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000475.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000476.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000477.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000478.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000479.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000480.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000481.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000482.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000483.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000484.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000485.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000486.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000487.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000488.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000489.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000490.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000491.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000492.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000493.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000494.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000495.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000496.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000497.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000498.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000499.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000500.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000501.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000502.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000503.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000504.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000505.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000506.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000507.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000508.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000509.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000510.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000511.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000512.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000513.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000514.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000515.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000516.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000517.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000518.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000519.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000520.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000521.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000522.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000523.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000524.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000525.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000526.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000527.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000528.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000529.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000530.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000531.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000532.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000533.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000534.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000535.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000536.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000537.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000538.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000539.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000540.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000541.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000542.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000543.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000544.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000545.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000546.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000547.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000548.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000549.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000550.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000551.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000552.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000553.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000554.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000555.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000556.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000557.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000558.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000559.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000560.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000561.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000562.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000563.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000564.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000565.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000566.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000567.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000568.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000569.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000570.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000571.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000572.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000573.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000574.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000575.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000576.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000577.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000578.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000579.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000580.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000581.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000582.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000583.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000584.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000585.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000586.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000587.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000588.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000589.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000590.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000591.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000592.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000593.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000594.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000595.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000596.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000597.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000598.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000599.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000600.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000601.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000602.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000603.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000604.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000605.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000606.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000607.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000608.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000609.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000610.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000611.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000612.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000613.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000614.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000615.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000616.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000617.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000618.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000619.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000620.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000621.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000622.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000623.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000624.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000625.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000626.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000627.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000628.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000629.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000630.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000631.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000632.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000633.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000634.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000635.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000636.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000637.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000638.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000639.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000640.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000641.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000642.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000643.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000644.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000645.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000646.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000647.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000648.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000649.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000650.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000651.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000652.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000653.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000654.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000655.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000656.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000657.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000658.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000659.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000660.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000661.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000662.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000663.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000664.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000665.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000666.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000667.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000668.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000669.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000670.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000671.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000672.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000673.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000674.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000675.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000676.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000677.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000678.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000679.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000680.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000681.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000682.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000683.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000684.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000685.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000686.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000687.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000688.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000689.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000690.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000691.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000692.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000693.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000694.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000695.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000696.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000697.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000698.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000699.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000700.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000701.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000702.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000703.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000704.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000705.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000706.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000707.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000708.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000709.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000710.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000711.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000712.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000713.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000714.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000715.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000716.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000717.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000718.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000719.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000720.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000721.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000722.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000723.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000724.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000725.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\000726.jpg,1
